node	Degree Centrality	In-Degree Centrality	Out-Degree Centrality	Betweenness centrality	Eigenvector centrality
1642	37.0	17.0	20.0	0.0033103941363123906	9.371185468040158e-05
1643	9.0	9.0	0	0.0	2.1547425324612697e-05
1644	39.0	19.0	20.0	0.00020860168896186192	0.001786309115202984
1645	15.0	7.0	8.0	0.0002642892027517304	0.01703127639804425
1646	41.0	16.0	25.0	0.001640120749290847	2.178707299982234e-05
1647	26.0	9.0	17.0	0.000477746789076695	7.039255280429504e-05
1648	22.0	8.0	14.0	0.0009055368515500404	1.3599668616772999e-05
1649	16.0	2.0	14.0	2.978766889903347e-05	1.7169864473070712e-67
1650	28.0	15.0	13.0	0.0014679201715322452	5.7176236524280206e-05
1651	24.0	4.0	20.0	0.00021077597136325121	2.4281855201924575e-67
1652	49.0	20.0	29.0	0.003469088278868078	0.0001026979446904514
1653	11.0	0	11.0	0.0	3.7757856497573076e-111
1654	19.0	6.0	13.0	0.0008198080025809767	4.033789886037634e-07
1655	12.0	1.0	11.0	3.3701377221534216e-05	3.2352081636630583e-07
1656	28.0	22.0	6.0	0.0012256611086831624	3.8766084422856355e-05
1657	6.0	3.0	3.0	0.0	2.370248005363891e-06
1658	37.0	14.0	23.0	0.003910221705364236	8.249862049002745e-06
1659	44.0	23.0	21.0	6.475996595280834e-05	0.0022626619632264266
1660	29.0	18.0	11.0	0.0015287664291625525	1.6861747846150078e-05
1661	19.0	14.0	5.0	0.0006100285773183623	1.8855279597112466e-07
1662	21.0	5.0	16.0	0.0006238508011557657	3.43106740157592e-08
1663	38.0	13.0	25.0	0.0006883907504370046	5.276066451239732e-05
1664	10.0	10.0	0	0.0	0.00043308948401130423
1665	35.0	18.0	17.0	0.00012829560383912007	0.00012631580583359928
1666	58.0	16.0	42.0	0.002858306468003518	0.00010000827452242889
1667	18.0	9.0	9.0	0.0005371771747146694	8.852946823660883e-06
1668	23.0	8.0	15.0	0.0007047004568788549	1.3957983199584535e-06
1669	26.0	12.0	14.0	0.00032650215217719695	0.027663200830349392
1670	28.0	9.0	19.0	0.0021546905638939293	4.021419709477852e-05
1671	17.0	16.0	1.0	1.172559437892089e-05	8.374808710763987e-05
1672	34.0	11.0	23.0	0.0002731312845173801	1.665157579492211e-05
1673	34.0	20.0	14.0	0.0012222987362552995	0.0001430185843742258
1674	39.0	30.0	9.0	0.002034670545113158	1.7248664144657697e-05
1675	28.0	12.0	16.0	0.0013611033717011365	0.00015517412554500522
1676	30.0	13.0	17.0	0.0006520207004109082	1.3646278464215172e-05
1677	33.0	5.0	28.0	0.0007327124618167537	7.822232245612726e-06
1678	26.0	22.0	4.0	0.0013471750221750918	8.312832968369594e-06
1679	7.0	1.0	6.0	5.435706003473261e-06	1.398068106480608e-05
1680	15.0	15.0	0	0.0	8.741973487043994e-05
1681	11.0	4.0	7.0	0.0004310514860754296	1.2037635390053243e-05
1682	12.0	0	12.0	0.0	3.7757856497573076e-111
1683	25.0	13.0	12.0	0.0008706655033220446	2.2327715425057966e-07
1684	24.0	9.0	15.0	0.0008564860759472701	8.96327755422025e-07
1685	40.0	22.0	18.0	0.006128937120684789	7.620557961600855e-06
1686	20.0	10.0	10.0	0.0011449667588458866	0.00010456247026940762
1687	5.0	2.0	3.0	0.00037578847504011814	2.3011312489570994e-07
1688	9.0	1.0	8.0	8.702306468417667e-05	8.344909895233425e-09
1689	30.0	12.0	18.0	0.0023860419766960415	1.4086005095270274e-05
1690	29.0	9.0	20.0	0.0032195997270343764	0.00011304067830979565
1691	22.0	21.0	1.0	0.0001631695404985464	4.739723726793884e-06
1692	27.0	8.0	19.0	0.0009635772495099832	1.69632549270888e-05
1693	26.0	16.0	10.0	0.0007278280917079187	1.5721830531475273e-05
1694	11.0	3.0	8.0	0.0014050989407206748	4.833585653325571e-05
1695	16.0	6.0	10.0	0.0001502584445245823	0.00012121232709439869
1696	8.0	6.0	2.0	0.00037102576120850344	0.0001110880002325864
1697	20.0	10.0	10.0	0.00013581499714392477	0.0007812866213972383
1698	48.0	21.0	27.0	0.0015234083761019855	0.000491501877451649
1699	13.0	3.0	10.0	0.0002945893810739485	9.540593262177492e-07
1700	25.0	13.0	12.0	0.0031208329489512653	9.68092172779268e-05
1701	24.0	11.0	13.0	0.0012769897039445316	1.641939799719875e-06
1702	10.0	4.0	6.0	0.0	2.382102854998101e-07
1703	3.0	0	3.0	0.0	3.7757856497573076e-111
1704	37.0	8.0	29.0	0.007160732480538361	1.0901506092674024e-05
1705	48.0	20.0	28.0	0.006849821929969086	0.00022618689054033388
1706	24.0	6.0	18.0	0.0001023724630654131	2.1337320656316064e-05
1707	34.0	19.0	15.0	0.00317594989849873	2.2869852724390194e-05
1708	20.0	4.0	16.0	0.001006408024385923	9.553398060687478e-06
1709	30.0	15.0	15.0	0.003154415258327011	0.0005956927289923018
1710	11.0	7.0	4.0	1.8636706297622607e-06	8.59946613856499e-06
1711	19.0	8.0	11.0	0.0016651897076925804	9.732339235442869e-08
1712	11.0	3.0	8.0	0.0001659702233060502	7.80266216145958e-07
1713	17.0	7.0	10.0	0.000576728406968513	7.168638222251277e-06
1714	18.0	1.0	17.0	4.1544324455117064e-05	2.218309432950487e-78
1715	17.0	14.0	3.0	7.427503989031677e-05	2.1262007757597354e-05
1716	15.0	5.0	10.0	0.00010234657875111082	9.197635119199637e-56
1717	21.0	4.0	17.0	3.937004205372776e-05	8.226614943507908e-56
1718	20.0	9.0	11.0	0.0032944612315315962	0.0008297200796315711
1719	22.0	11.0	11.0	0.006622048838731298	5.691419870129089e-05
1720	15.0	10.0	5.0	0.0004609866955659858	2.5588236869481694e-05
1721	17.0	7.0	10.0	0.0009844063572290076	5.241537556738968e-06
1722	7.0	5.0	2.0	2.210520441412459e-05	3.2310907615965087e-06
1723	12.0	4.0	8.0	0.0007443034577613029	1.2495012607352123e-08
1724	4.0	4.0	0	0.0	0.00028324712681171725
1725	32.0	9.0	23.0	0.00159845994542137	0.0017678762742413382
1726	11.0	6.0	5.0	0.0001908398724876555	7.07907414453397e-05
1727	13.0	4.0	9.0	0.0005903150835457659	1.2765155702510439e-05
1728	55.0	20.0	35.0	0.008751995477255945	6.105757814787243e-05
1729	5.0	5.0	0	0.0	8.16569072112847e-05
1730	21.0	9.0	12.0	0.0004348823645921628	0.0002362275651837082
1731	20.0	20.0	0	0.0	0.00012645488701387518
1732	23.0	10.0	13.0	0.0008082791289907529	6.346929422234263e-05
1733	19.0	6.0	13.0	0.0004174459509263279	1.1359432589880371e-07
1734	53.0	31.0	22.0	0.004772494034885813	3.996813820538566e-06
1735	28.0	18.0	10.0	4.439159902836496e-05	3.256641226940218e-06
1736	14.0	7.0	7.0	8.348985578191904e-05	0.00041565704145351575
1737	42.0	11.0	31.0	0.002807420494516718	1.1960041295645559e-05
1738	19.0	19.0	0	0.0	1.0657442173879686e-05
1739	10.0	7.0	3.0	0.000117877167332463	0.0030466229174229637
1740	10.0	2.0	8.0	9.297645697369502e-05	3.8462879166401465e-06
1741	17.0	5.0	12.0	0.0017129592097373891	1.2724155111996835e-05
1742	23.0	8.0	15.0	0.0006530094812172545	6.957437616125702e-07
1743	19.0	6.0	13.0	0.0023709125949863737	9.456363760734964e-06
1744	65.0	43.0	22.0	0.01847936331627349	2.037866869469672e-05
1745	15.0	15.0	0	0.0	0.000980037372401209
1746	30.0	8.0	22.0	0.0016067946946266964	7.489860019237302e-07
1747	15.0	9.0	6.0	0.0002340511467838377	3.836478593877517e-06
1748	28.0	12.0	16.0	0.004405166032863344	3.0442255674045457e-05
1749	12.0	4.0	8.0	0.00021333851847917434	1.0131415331710919e-48
1750	23.0	4.0	19.0	5.429234924897697e-05	1.6391070764410184e-06
1751	5.0	0	5.0	0.0	3.7757856497573076e-111
1752	19.0	12.0	7.0	0.0001724024754101603	0.009292808922562108
1753	10.0	0	10.0	0.0	3.7757856497573076e-111
1754	10.0	10.0	0	0.0	0.00022948433134155268
1755	32.0	10.0	22.0	0.0028325852248813686	3.172798094842296e-06
1756	33.0	15.0	18.0	0.008545494115511759	2.195427268215462e-05
1757	14.0	1.0	13.0	0.0003564270079420324	1.0188542463284776e-06
1758	2.0	2.0	0	0.0	7.391290923392845e-08
1759	26.0	3.0	23.0	0.0015213391100614801	2.024935667612595e-05
1760	5.0	5.0	0	0.0	2.273642350334065e-06
1761	13.0	3.0	10.0	0.0011998415051666642	1.7583729523463455e-06
1762	5.0	3.0	2.0	0.0	9.013052315819569e-71
1763	18.0	2.0	16.0	0.00037040453766524936	7.359126399589401e-71
1764	15.0	15.0	0	0.0	5.6147535407401014e-05
1765	6.0	4.0	2.0	0.0	3.0794475095423276e-07
1766	11.0	0	11.0	0.0	3.7757856497573076e-111
1767	17.0	5.0	12.0	0.00017868459849131721	1.4196954043087473e-108
1768	21.0	7.0	14.0	0.0008946188477773496	4.705682731971867e-06
1769	44.0	11.0	33.0	0.0008734558324038279	1.248824807705102e-05
1770	16.0	2.0	14.0	9.548723546101362e-05	3.652113093069274e-07
1771	11.0	2.0	9.0	0.00010149239637913646	1.5171171632046264e-07
1772	20.0	8.0	12.0	0.001282541889362365	0.00017227456547065883
1773	17.0	5.0	12.0	0.00043255277630496026	2.0910604712345795e-06
1774	17.0	6.0	11.0	0.0026080646826236215	2.300424784593913e-07
1775	18.0	11.0	7.0	0.001984408013825123	4.23489967269829e-08
1776	1.0	1.0	0	0.0	7.350251077546541e-07
1777	23.0	8.0	15.0	0.004066075229313209	4.182950584809606e-06
1778	17.0	0	17.0	0.0	3.7757856497573076e-111
1779	5.0	0	5.0	0.0	3.7757856497573076e-111
1780	1.0	1.0	0	0.0	2.8695970938155547e-109
1781	11.0	1.0	10.0	2.7023224131552783e-05	2.8695970938155547e-109
1782	40.0	9.0	31.0	0.0005768837128543266	0.00022085375243425533
1783	1.0	1.0	0	0.0	1.0911585882880816e-07
1784	25.0	8.0	17.0	0.0014456622496637369	5.003184675236158e-06
1785	3.0	3.0	0	0.0	5.381481427198508e-05
1786	26.0	13.0	13.0	0.003970578379678309	9.097894380803189e-05
1787	19.0	10.0	9.0	0.0008482652177248743	1.8648516495116612e-05
1788	12.0	4.0	8.0	0.00014155872648759482	3.7092768241085943e-06
1789	11.0	0	11.0	0.0	3.7757856497573076e-111
1790	4.0	4.0	0	0.0	4.1422207785545037e-07
1791	26.0	7.0	19.0	0.0014309470169829054	1.566144732377895e-05
1792	13.0	3.0	10.0	0.0001466087562079645	1.704324159851624e-06
1793	29.0	13.0	16.0	0.002114453397311075	8.596286203907208e-05
1794	14.0	0	14.0	0.0	3.7757856497573076e-111
1795	27.0	14.0	13.0	0.00010871412006946524	9.269709135831303e-07
1796	51.0	29.0	22.0	0.008237936692972382	2.1179350583254076e-06
1797	4.0	4.0	0	0.0	4.0885790942856845e-07
1798	23.0	9.0	14.0	0.0035290751772635476	5.5485689741862375e-05
1799	32.0	14.0	18.0	0.0036246297119417498	2.9265147725554915e-05
1800	13.0	4.0	9.0	0.0002125361047358045	1.648678807175538e-07
1801	9.0	6.0	3.0	7.792472820693453e-05	1.688823725416711e-06
1802	43.0	6.0	37.0	0.0020549608893187764	0.00014102469217339728
1803	10.0	10.0	0	0.0	7.144829276614853e-05
1804	34.0	4.0	30.0	0.00024572497253415413	1.0545616298295254e-05
1805	16.0	5.0	11.0	0.0012779085971022612	4.271563558283579e-07
1806	20.0	5.0	15.0	0.0011097925641405542	1.5958367303427198e-05
1807	41.0	6.0	35.0	0.0002504695673457572	2.7203579961345757e-06
1808	32.0	7.0	25.0	0.00036572465363940193	1.70220580740693e-05
1809	17.0	4.0	13.0	5.901623660913826e-06	2.0092882602210084e-05
1810	29.0	10.0	19.0	0.0030053371385346086	7.228709596261543e-07
1811	10.0	6.0	4.0	3.5357973336878456e-05	2.643398292622209e-07
1812	34.0	7.0	27.0	0.0012959421988766415	2.2886822187594543e-06
1813	13.0	6.0	7.0	6.621207598516477e-05	1.3456206292813333e-05
1814	24.0	6.0	18.0	0.0015878473765574448	1.2544253486793981e-05
1815	11.0	11.0	0	0.0	1.040276213762774e-05
1816	7.0	5.0	2.0	0.0012776238696449367	1.4021431746082544e-06
1817	19.0	8.0	11.0	0.0007803965456243653	0.000234227595750471
1818	20.0	8.0	12.0	0.0011910667226182005	2.3213839082613723e-06
1819	21.0	8.0	13.0	0.0002907843868715172	1.0353482694318252e-06
1820	13.0	6.0	7.0	0.0008264343870423536	2.3685078344119222e-09
1821	11.0	11.0	0	0.0	0.0002986842101278705
1822	14.0	6.0	8.0	0.0002777645767774836	2.2140675237302116e-06
1823	47.0	13.0	34.0	0.006874772929852787	0.0007585861777243347
1824	30.0	10.0	20.0	0.0027088659678108883	0.00011551886969741093
1825	4.0	4.0	0	0.0	0.00011000343620896478
1826	14.0	2.0	12.0	0.0004889288128552687	2.3387761127992842e-07
1827	29.0	9.0	20.0	0.0013182363587851726	3.222761057665331e-06
1828	9.0	6.0	3.0	0.00022141442454147746	5.092186024308784e-08
1829	10.0	6.0	4.0	3.283425269240872e-05	1.7105718734625257e-07
1830	35.0	21.0	14.0	0.007524772065316686	1.3169357245350793e-05
1831	28.0	14.0	14.0	0.0014228452266063004	2.5356320229182366e-05
1832	32.0	17.0	15.0	0.0022901535343633427	4.0174691461825655e-05
1833	3.0	3.0	0	0.0	1.2563644415527064e-05
1834	9.0	9.0	0	0.0	9.20584629284134e-05
1835	10.0	10.0	0	0.0	0.00012241076763185705
1836	8.0	1.0	7.0	4.0961927383316356e-05	8.804375802694889e-06
1837	63.0	21.0	42.0	0.014085361742832581	0.000234077106749145
1838	23.0	8.0	15.0	0.0006308783924888275	5.400728143150881e-06
1839	14.0	0	14.0	0.0	3.7757856497573076e-111
1840	18.0	4.0	14.0	0.0013561309949236715	5.365380602428654e-07
1841	29.0	12.0	17.0	0.001923955197772209	5.623103209863169e-05
1842	8.0	0	8.0	0.0	3.7757856497573076e-111
1843	18.0	13.0	5.0	7.475389970490846e-05	7.759455378697596e-05
1844	19.0	1.0	18.0	4.920608148858414e-05	0.0001443303767349467
1845	24.0	12.0	12.0	0.001185351466020263	0.0008818297436716159
1846	26.0	16.0	10.0	0.0018854445149533168	0.003981276390501779
1847	10.0	10.0	0	0.0	0.00022726455047698208
1848	20.0	4.0	16.0	0.0007028109019347903	1.723276535565101e-10
1849	9.0	4.0	5.0	0.0007003001234474717	1.1829296725912028e-09
1850	38.0	8.0	30.0	0.0014944904201635082	0.0016181617993648117
1851	16.0	4.0	12.0	0.00018280796975966615	2.1848400027567137e-62
1852	13.0	3.0	10.0	6.119051901052756e-05	1.892126945591777e-62
1853	10.0	5.0	5.0	0.00048593917455335843	1.1847382765315064e-05
1854	16.0	5.0	11.0	0.0004997613983907618	2.1651880188226147e-06
1855	36.0	9.0	27.0	0.0042799636045833455	0.00038552084763104015
1856	28.0	22.0	6.0	0.0015796679332379339	2.8073480074670257e-05
1857	18.0	6.0	12.0	0.0005957533779806694	0.00013483239568666075
1858	6.0	0	6.0	0.0	3.7757856497573076e-111
1859	36.0	10.0	26.0	0.006676851108972032	5.859476753494639e-05
1860	8.0	8.0	0	0.0	9.570712260331366e-06
1861	3.0	3.0	0	0.0	7.098160243699277e-06
1862	5.0	5.0	0	0.0	1.140166810206126e-05
1863	6.0	0	6.0	0.0	3.7757856497573076e-111
1864	2.0	2.0	0	0.0	2.254551909933609e-05
1865	18.0	0	18.0	0.0	3.7757856497573076e-111
1866	13.0	4.0	9.0	0.000950950880993345	3.2681639106280255e-05
1867	32.0	15.0	17.0	0.001931215747933992	1.33698949303462e-05
1868	13.0	0	13.0	0.0	3.7757856497573076e-111
1869	19.0	6.0	13.0	0.0001984999039001691	1.182394942969741e-05
1870	2.0	0	2.0	0.0	3.7757856497573076e-111
1871	9.0	2.0	7.0	0.00037040453766524936	5.701436331133534e-109
1872	6.0	6.0	0	0.0	0.00029135106534585386
1873	24.0	10.0	14.0	3.328722819269816e-05	0.0054077300994295535
1874	21.0	6.0	15.0	8.870554511382317e-05	3.5417259887523285e-07
1875	2.0	2.0	0	0.0	1.0579300371487192e-09
1876	11.0	0	11.0	0.0	3.7757856497573076e-111
1877	29.0	1.0	28.0	0.00011254499858619874	3.536042904218632e-09
1878	8.0	0	8.0	0.0	3.7757856497573076e-111
1879	10.0	1.0	9.0	8.541823719743695e-06	5.462100006891784e-63
1880	9.0	3.0	6.0	0.0008085224415451943	2.8187207938227288e-06
1881	8.0	6.0	2.0	3.7273412595245215e-06	5.992524668915115e-07
1882	8.0	8.0	0	0.0	1.9865119599098048e-05
1883	26.0	6.0	20.0	0.0004086201393010967	6.495191806959959e-05
1884	1.0	1.0	0	0.0	7.472412576773176e-07
1885	27.0	4.0	23.0	0.0003240198464356109	4.701938306813478e-06
1886	22.0	14.0	8.0	0.0021497285408421866	2.6744762747840717e-07
1887	22.0	6.0	16.0	9.675815529325426e-05	2.312317863353729e-05
1888	21.0	1.0	20.0	0.0004185623044245922	4.74228119468546e-09
1889	22.0	8.0	14.0	0.0005162497066012974	6.770728500380661e-05
1890	13.0	6.0	7.0	0.0022525824521536213	6.828085115243496e-07
1891	7.0	4.0	3.0	7.066417804515239e-06	6.133573051766201e-05
1892	11.0	0	11.0	0.0	3.7757856497573076e-111
1893	1.0	1.0	0	0.0	2.8695970938155547e-109
1894	6.0	0	6.0	0.0	3.7757856497573076e-111
1895	2.0	2.0	0	0.0	3.398635610731488e-08
1896	12.0	6.0	6.0	8.588415485487752e-05	1.6192700598215964e-05
1897	28.0	3.0	25.0	0.0003723432728064881	1.4289416225535538e-06
1898	56.0	34.0	22.0	0.0025553253922327803	1.0618173578950073e-05
1899	54.0	39.0	15.0	0.013892649879757014	2.5666512058473366e-05
1900	31.0	14.0	17.0	0.0022090942156944055	4.262531590625296e-08
1901	14.0	3.0	11.0	0.00014611695423622168	3.8422246447795495e-78
1902	12.0	5.0	7.0	0.0010517832273577738	1.1847382765315064e-05
1903	54.0	28.0	26.0	0.015570195649769724	0.00026905556964703866
1904	16.0	0	16.0	0.0	3.7757856497573076e-111
1905	3.0	3.0	0	0.0	8.533275568451512e-109
1906	17.0	11.0	6.0	0.000651430538044817	2.24614621757095e-05
1907	42.0	20.0	22.0	0.009351932869755619	0.0001044491355985251
1908	11.0	3.0	8.0	0.0003283813533955406	1.0383670904751644e-07
1909	21.0	6.0	15.0	0.002096091064745057	1.6213114972958185e-05
1910	10.0	5.0	5.0	0.002119407655068526	9.121961825339498e-07
1911	38.0	14.0	24.0	0.012377894629926268	1.6082425379672553e-05
1912	2.0	0	2.0	0.0	3.7757856497573076e-111
1913	19.0	1.0	18.0	0.0005175568644735612	2.78952423243341e-07
1914	3.0	3.0	0	0.0	5.416712865264532e-07
1915	12.0	7.0	5.0	0.0002778681140346927	3.2503789277574444e-08
1916	21.0	3.0	18.0	0.0015054006586419082	2.117779847525178e-06
1917	19.0	3.0	16.0	0.0005642909939462802	2.4615920872283288e-05
1918	8.0	4.0	4.0	0.00010915415341260352	3.536042904218632e-09
1919	12.0	0	12.0	0.0	3.7757856497573076e-111
1920	16.0	0	16.0	0.0	3.7757856497573076e-111
1921	1.0	0	1.0	0.0	3.7757856497573076e-111
1922	8.0	1.0	7.0	0.0	9.622527642199884e-10
1923	16.0	6.0	10.0	0.0002479717310155897	0.0003519958201890154
1924	1.0	1.0	0	0.0	5.801656918058669e-07
1925	3.0	3.0	0	0.0	1.475907185025608e-06
1926	6.0	0	6.0	0.0	3.7757856497573076e-111
1927	29.0	15.0	14.0	0.0005881459780072369	6.187281420567838e-06
1928	1.0	1.0	0	0.0	9.393041108310988e-08
1929	36.0	17.0	19.0	0.003057312841653536	1.3039068530917186e-07
1930	11.0	5.0	6.0	0.0007425044979172963	6.609485152148479e-07
1931	21.0	3.0	18.0	0.0002240028559717029	4.974966436593925e-06
1932	17.0	0	17.0	0.0	3.7757856497573076e-111
1933	2.0	0	2.0	0.0	3.7757856497573076e-111
1934	49.0	29.0	20.0	0.011658959279284849	4.467221641549422e-05
1935	5.0	5.0	0	0.0	5.472823022099849e-05
1936	87.0	48.0	39.0	0.026488006214542857	0.00013048821845387703
1937	13.0	0	13.0	0.0	3.7757856497573076e-111
1938	51.0	26.0	25.0	0.0036014554853469414	5.661186152124046e-06
1939	37.0	22.0	15.0	0.0017190161392841169	9.997775800757111e-07
1940	8.0	0	8.0	0.0	3.7757856497573076e-111
1941	31.0	1.0	30.0	0.0005604212889580932	4.627624590069817e-07
1942	53.0	17.0	36.0	0.008587790564185313	1.3853404281709815e-05
1943	66.0	35.0	31.0	0.014286849497784396	0.00010258309720448423
1944	30.0	14.0	16.0	0.003968308695089922	2.043379379202749e-06
1945	20.0	14.0	6.0	0.0011529908962795853	1.5260920287467135e-06
1946	5.0	0	5.0	0.0	3.7757856497573076e-111
1947	1.0	1.0	0	0.0	2.8695970938155547e-109
1948	1.0	1.0	0	0.0	2.8695970938155547e-109
1949	6.0	6.0	0	0.0	5.700823313937056e-06
1950	22.0	16.0	6.0	0.00041281598664949184	0.00012079240436961388
1951	12.0	12.0	0	0.0	6.540662284984434e-06
1952	30.0	25.0	5.0	0.0032530759107214802	0.000186818496804213
1953	20.0	2.0	18.0	0.002473228112560324	8.239267682695114e-06
1954	56.0	34.0	22.0	0.0029969018102794227	8.350658785443606e-05
1955	82.0	46.0	36.0	0.012723085257029702	0.0004051919114480875
1956	7.0	0	7.0	0.0	3.7757856497573076e-111
1957	62.0	34.0	28.0	0.009512239605092338	6.724325699952067e-05
1958	52.0	37.0	15.0	0.010514286122518333	2.970888130160415e-06
1959	24.0	6.0	18.0	0.00023348945716347879	1.1787171921581312e-06
1960	1.0	1.0	0	0.0	3.037910393135372e-08
1961	15.0	1.0	14.0	0.0	5.659005907774724e-05
1962	3.0	1.0	2.0	0.0	3.536042904218632e-09
1963	4.0	4.0	0	0.0	4.034204056013991e-08
1964	13.0	1.0	12.0	0.00023587081407928614	2.1567700440175646e-07
1965	22.0	13.0	9.0	0.0005053006416514441	2.036884608270084e-07
1966	3.0	3.0	0	0.0	8.250588401555813e-07
1967	42.0	6.0	36.0	0.001926372792728041	0.00039042616651284727
1968	16.0	0	16.0	0.0	3.7757856497573076e-111
1969	8.0	3.0	5.0	0.00013641033637287658	4.19902005730688e-06
1970	5.0	0	5.0	0.0	3.7757856497573076e-111
1971	11.0	11.0	0	0.0	8.01483012372251e-05
1972	3.0	3.0	0	0.0	1.3946734773637804e-05
1973	23.0	1.0	22.0	0.00044619380994224804	8.804375802694889e-06
1974	19.0	0	19.0	0.0	3.7757856497573076e-111
1975	28.0	0	28.0	0.0	3.7757856497573076e-111
1976	5.0	5.0	0	0.0	6.0980981959684835e-06
1977	38.0	5.0	33.0	0.004628594257057539	6.0980981959684835e-06
1978	2.0	0	2.0	0.0	3.7757856497573076e-111
1979	19.0	12.0	7.0	0.0006597394029358403	3.2406318557211698e-06
1980	26.0	12.0	14.0	0.003163690347693344	9.985702848864353e-06
1981	17.0	8.0	9.0	0.0015479596482176733	1.5061653575115311e-06
1982	23.0	8.0	15.0	0.0022940284162143907	1.5855238334171266e-05
1983	13.0	7.0	6.0	0.00011352860252968438	3.124663335960599e-05
1984	2.0	2.0	0	0.0	4.380511949422839e-07
1985	22.0	11.0	11.0	0.0008500538238431602	4.680434951632975e-06
1986	13.0	2.0	11.0	0.0004388944333090124	1.3935332359431524e-10
1987	11.0	2.0	9.0	0.0008308864891023413	1.9142216929097277e-09
1988	4.0	3.0	1.0	0.000724812569091706	5.89867185549786e-11
1989	23.0	1.0	22.0	0.0007386347929291094	2.146404702456741e-12
1990	4.0	4.0	0	0.0	3.1253124651506263e-13
1991	42.0	4.0	38.0	0.003951349662135004	0.00022379031884981057
1992	31.0	10.0	21.0	0.0015671658094299455	5.744457655800977e-05
1993	2.0	2.0	0	0.0	2.190355185782935e-09
1994	3.0	3.0	0	0.0	9.577657993241037e-07
1995	2.0	2.0	0	0.0	1.1517412145227226e-06
1996	3.0	0	3.0	0.0	3.7757856497573076e-111
1997	21.0	4.0	17.0	0.0004344733924261876	2.3504308269467577e-06
1998	19.0	11.0	8.0	0.0007270127358073975	6.970500542783258e-06
1999	15.0	11.0	4.0	0.0007639367101595622	5.864463255934038e-07
2000	37.0	23.0	14.0	0.0011484223148052375	2.27789984337304e-05
2001	39.0	33.0	6.0	0.0013189533542913446	3.102114269261321e-05
2002	29.0	26.0	3.0	0.0005793038962415871	4.2192722839816295e-05
2003	30.0	14.0	16.0	0.002353325682521667	9.679907362650141e-07
2004	17.0	1.0	16.0	0.00027098288643029317	1.645941607130527e-82
2005	10.0	5.0	5.0	8.681599016975865e-05	1.516806442672777e-80
2006	5.0	2.0	3.0	2.7178530017366306e-06	2.3277129436781603e-82
2007	10.0	3.0	7.0	3.25365830779328e-05	1.0718381240262767e-80
2008	28.0	6.0	22.0	0.0008070211513156632	1.4848261684321626e-08
2009	34.0	18.0	16.0	0.003532714511854447	9.985924649795152e-08
2010	53.0	39.0	14.0	0.004941631388934704	1.5131187198988056e-05
2011	37.0	19.0	18.0	0.0010749471002268606	8.439089997398145e-06
2012	72.0	33.0	39.0	0.00884442762407746	0.000244956490926009
2013	44.0	22.0	22.0	0.002912699766078276	6.352137916757611e-06
2014	48.0	26.0	22.0	0.0012100658093160547	1.710816405222162e-05
2015	17.0	17.0	0	0.0	1.040502187377997e-06
2016	27.0	9.0	18.0	0.003517471239161849	4.4145790883316434e-07
2017	22.0	6.0	16.0	0.0019578455304881505	2.156603893494573e-08
2018	26.0	14.0	12.0	0.0038202319284851	1.1286080005801726e-06
2019	9.0	7.0	2.0	3.064702813386829e-05	1.6766116802761617e-07
2020	4.0	2.0	2.0	2.6350231959694186e-05	3.0099045354340707e-06
2021	10.0	0	10.0	0.0	3.7757856497573076e-111
2022	23.0	14.0	9.0	0.0004994171370105416	1.2744124647115133e-06
2023	21.0	9.0	12.0	0.0008990916572887795	9.242542461081856e-13
2024	15.0	6.0	9.0	0.0009100148379243305	2.1540705695289582e-07
2025	14.0	5.0	9.0	9.100924908672375e-05	1.6931416840071026e-13
2026	21.0	3.0	18.0	0.00014396855614913465	1.5790390857749614e-09
2027	32.0	20.0	12.0	0.0022038940569510824	6.450913376898484e-07
2028	17.0	7.0	10.0	0.0006028870950023705	3.707094390108769e-07
2029	14.0	6.0	8.0	2.0189765155757824e-05	1.1193267858014669e-10
2030	21.0	15.0	6.0	0.001532506712579228	1.7950578984540513e-06
2031	23.0	11.0	12.0	0.001465984024822436	6.140412850113209e-10
2032	41.0	25.0	16.0	0.0015373134297451566	1.0324469402580043e-05
2033	21.0	7.0	14.0	0.0017800901788802836	3.5954748789968704e-06
2034	2.0	2.0	0	0.0	5.944154623271449e-10
2035	11.0	10.0	1.0	2.6842033931437004e-05	2.8361150493424773e-08
2036	43.0	23.0	20.0	0.0029139422131647837	4.877198531395214e-06
2037	50.0	29.0	21.0	0.0020548780595130087	1.0475854284530845e-05
2038	73.0	59.0	14.0	0.003310905536407818	0.0001531470359382307
2039	64.0	28.0	36.0	0.0019418593779750796	2.206122147697591e-05
2040	93.0	61.0	32.0	0.0024891654546521326	0.0002322035534976938
2041	49.0	36.0	13.0	0.003365349124007505	2.7693427805992407e-05
2042	9.0	3.0	6.0	0.0	1.1523447177991433e-06
2043	19.0	16.0	3.0	0.0003518195999962312	5.320117542397034e-07
2044	34.0	20.0	14.0	0.002045715012250011	3.271602330050617e-08
2045	22.0	10.0	12.0	0.00436546726001798	6.46032161740883e-06
2046	32.0	17.0	15.0	0.002304664280961186	1.980170372459566e-06
2047	11.0	2.0	9.0	0.0007268418993330026	6.847301432434139e-08
2048	16.0	7.0	9.0	0.0013973232927042784	1.8592950320729866e-06
2049	26.0	18.0	8.0	0.0010612568863923987	3.3178043559229204e-07
